"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 06, 2011","138.22","140.29","140.61","136.84","59.52M","-0.81%"
"Feb 27, 2011","139.35","137.65","140.55","137.03","75.96M","1.43%"
"Feb 20, 2011","137.38","136.92","138.20","135.73","61.52M","1.45%"
"Feb 13, 2011","135.41","132.95","135.80","132.70","58.86M","2.34%"
"Feb 06, 2011","132.32","131.67","133.50","131.23","51.58M","0.50%"
"Jan 30, 2011","131.66","129.27","132.70","129.25","72.75M","1.06%"
"Jan 23, 2011","130.28","131.01","131.63","127.80","119.04M","-0.57%"
"Jan 16, 2011","131.03","133.62","134.40","130.53","67.25M","-1.25%"
"Jan 09, 2011","132.69","133.85","135.68","132.22","65.02M","-0.67%"
"Jan 02, 2011","133.58","138.67","139.00","133.10","87.10M","-3.71%"
"Dec 26, 2010","138.72","134.96","138.77","134.49","36.98M","3.01%"
"Dec 19, 2010","134.66","135.13","135.78","133.93","39.39M","0.34%"
"Dec 12, 2010","134.20","136.26","137.21","132.86","86.56M","-0.89%"
"Dec 05, 2010","135.41","138.14","139.54","133.88","91.72M","-1.93%"
"Nov 28, 2010","138.07","133.19","138.11","132.33","82.39M","3.95%"
"Nov 21, 2010","132.82","132.13","135.07","131.69","47.99M","0.47%"
"Nov 14, 2010","132.20","133.86","134.49","129.83","94.18M","-1.11%"
"Nov 07, 2010","133.69","135.92","139.15","132.82","136.64M","-1.97%"
"Oct 31, 2010","136.38","132.85","136.61","129.48","97.33M","2.84%"
"Oct 24, 2010","132.62","131.16","132.82","128.79","69.24M","2.23%"
"Oct 17, 2010","129.73","133.46","134.34","128.72","83.89M","-2.95%"
"Oct 10, 2010","133.68","131.28","134.85","130.98","95.39M","1.53%"
"Oct 03, 2010","131.66","128.52","132.67","128.22","99.37M","2.13%"
"Sep 26, 2010","128.91","126.90","129.07","126.11","75.31M","1.75%"
"Sep 19, 2010","126.69","125.09","127.00","124.16","64.22M","1.73%"
"Sep 12, 2010","124.54","121.63","125.03","121.39","74.46M","2.31%"
"Sep 05, 2010","121.73","122.91","123.42","121.38","44.83M","-0.11%"
"Aug 29, 2010","121.86","120.85","122.48","120.58","44.62M","0.70%"
"Aug 22, 2010","121.01","119.91","122.95","118.71","53.72M","0.87%"
"Aug 15, 2010","119.97","119.70","120.99","119.00","50.90M","1.04%"
"Aug 08, 2010","118.74","117.76","118.89","116.40","52.18M","0.76%"
